Migrating to Setup (1)
Started GET "/issues/30" for 10.2.201.10 at 2016-06-01 10:23:36 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"30"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.1ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (1.2ms)
  Rendered issue_relations/_form.html.erb (1.3ms)
  Rendered issues/_relations.html.erb (5.4ms)
  Rendered issues/_history.html.erb (9.2ms)
  Rendered issues/_action_menu.html.erb (2.4ms)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (6.6ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.9ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (4.0ms)
  Rendered issues/_form.html.erb (18.0ms)
  Rendered attachments/_form.html.erb (1.7ms)
  Rendered issues/_edit.html.erb (27.4ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (1.9ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (4.7ms)
  Rendered watchers/_watchers.html.erb (3.6ms)
  Rendered issues/show.html.erb within layouts/base (84.6ms)
Completed 200 OK in 164ms (Views: 89.7ms | ActiveRecord: 19.8ms)
Started PATCH "/issues/30" for 10.2.201.10 at 2016-06-01 10:24:00 -0400
Processing by IssuesController#update as HTML
  Parameters: {"utf8"=>"✓", "authenticity_token"=>"h8c8RihazdD53IuiafCEG+R82ti9wSiuew/0qfjz6v/JtJsr6DxMAkg2+3id4QIriJb9UUvHQ/ZvjYUoVFKyQQ==", "form_update_triggered_by"=>"", "issue"=>{"is_private"=>"0", "project_id"=>"2", "tracker_id"=>"2", "subject"=>"Pruebas de Aceptación Provisional (SAT)", "description"=>"Pruebas de realizadas en sitio para dar como aceptado de manera provisional al tablero.", "status_id"=>"1", "priority_id"=>"3", "assigned_to_id"=>"", "parent_issue_id"=>"27", "start_date"=>"2016-05-24", "due_date"=>"2016-08-21", "estimated_hours"=>"", "checklists_attributes"=>{"0"=>{"is_done"=>"0", "subject"=>"SAT UDT-1-01", "_destroy"=>"false", "position"=>"1", "id"=>""}, "1464791035026s"=>{"is_done"=>"0", "subject"=>"SAT UDT-1-02", "_destroy"=>"false", "position"=>"1", "id"=>""}}, "notes"=>"", "private_notes"=>"0", "lock_version"=>"2"}, "was_default_status"=>"1", "time_entry"=>{"hours"=>"", "activity_id"=>"", "comments"=>""}, "last_journal_id"=>"50", "commit"=>"Aceptar", "id"=>"30"}
  Current user: plarredondo (id=6)
Redirected to http://e-mxj90101m1-2.cvgedelca.com.ve/issues/30
Completed 302 Found in 83ms (ActiveRecord: 21.5ms)
Started GET "/issues/30" for 10.2.201.10 at 2016-06-01 10:24:00 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"30"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.1ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/checklists/_checklist_item.html.erb (0.9ms)
  Rendered plugins/redmine_checklists/app/views/checklists/_checklist_item.html.erb (0.5ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (4.5ms)
  Rendered issue_relations/_form.html.erb (1.3ms)
  Rendered issues/_relations.html.erb (5.5ms)
  Rendered issues/_history.html.erb (9.6ms)
  Rendered issues/_action_menu.html.erb (2.4ms)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (7.2ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.9ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (5.0ms)
  Rendered issues/_form.html.erb (19.8ms)
  Rendered attachments/_form.html.erb (1.8ms)
  Rendered issues/_edit.html.erb (29.4ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (1.8ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (4.8ms)
  Rendered watchers/_watchers.html.erb (2.6ms)
  Rendered issues/show.html.erb within layouts/base (90.3ms)
Completed 200 OK in 150ms (Views: 97.6ms | ActiveRecord: 18.8ms)
Started GET "/projects/contrato-265/issues/gantt" for 10.2.201.10 at 2016-06-01 10:24:05 -0400
Processing by GanttsController#show as HTML
  Parameters: {"project_id"=>"contrato-265"}
  Current user: plarredondo (id=6)
  Rendered queries/_filters.html.erb (23.8ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (2.1ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (5.1ms)
  Rendered gantts/show.html.erb within layouts/base (107.0ms)
Completed 200 OK in 145ms (Views: 115.7ms | ActiveRecord: 18.6ms)
Started GET "/issues/23" for 10.2.201.10 at 2016-06-01 10:24:44 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"23"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.5ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (1.8ms)
  Rendered issue_relations/_form.html.erb (1.3ms)
  Rendered issues/_relations.html.erb (5.2ms)
  Rendered issues/_history.html.erb (9.5ms)
  Rendered issues/_action_menu.html.erb (2.9ms)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (5.5ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.5ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (4.2ms)
  Rendered issues/_form.html.erb (17.0ms)
  Rendered attachments/_form.html.erb (1.9ms)
  Rendered issues/_edit.html.erb (26.5ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (2.0ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (4.8ms)
  Rendered watchers/_watchers.html.erb (2.4ms)
  Rendered issues/show.html.erb within layouts/base (93.3ms)
Completed 200 OK in 149ms (Views: 98.0ms | ActiveRecord: 24.4ms)
Started GET "/projects/contrato-265/issues/23/copy" for 10.2.201.10 at 2016-06-01 10:24:48 -0400
Processing by IssuesController#new as HTML
  Parameters: {"project_id"=>"contrato-265", "copy_from"=>"23"}
  Current user: plarredondo (id=6)
  Rendered issues/_form_custom_fields.html.erb (0.1ms)
  Rendered issues/_attributes.html.erb (9.5ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.8ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (4.0ms)
  Rendered issues/_form.html.erb (21.8ms)
  Rendered attachments/_form.html.erb (2.3ms)
  Rendered issues/new.html.erb within layouts/base (31.2ms)
Completed 200 OK in 88ms (Views: 49.6ms | ActiveRecord: 13.3ms)
Started POST "/projects/contrato-265/issues" for 10.2.201.10 at 2016-06-01 10:25:40 -0400
Processing by IssuesController#create as HTML
  Parameters: {"utf8"=>"✓", "authenticity_token"=>"0g9ATBO5VeUPAqAbQge/I77cFavRdR6f0K1w6/CAYgmcfOch09/UN77o0MG2FjkT0jYyIidzdcfELwFqXCE6tw==", "copy_from"=>"23", "form_update_triggered_by"=>"", "issue"=>{"is_private"=>"0", "project_id"=>"2", "tracker_id"=>"1", "subject"=>"Tablero de Teleproteccion 1 TLP-1", "description"=>"Trabajos asociados al tablero de Teleproteccion TLP", "status_id"=>"2", "priority_id"=>"3", "assigned_to_id"=>"6", "parent_issue_id"=>"10", "start_date"=>"2013-10-16", "due_date"=>"2016-08-21", "estimated_hours"=>""}, "link_copy"=>"1", "copy_subtasks"=>"1", "commit"=>"Crear", "project_id"=>"contrato-265"}
  Current user: plarredondo (id=6)
  Rendered mailer/_issue.text.erb (2.1ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.6ms)
  Rendered mailer/_issue.html.erb (1.6ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (1.9ms)
  Rendered mailer/_issue.text.erb (4.2ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (6.9ms)
  Rendered mailer/_issue.html.erb (1.9ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (7.5ms)
  Rendered mailer/_issue.text.erb (2.0ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.4ms)
  Rendered mailer/_issue.html.erb (1.6ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (1.9ms)
  Rendered mailer/_issue.text.erb (4.2ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (6.6ms)
  Rendered mailer/_issue.html.erb (1.6ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (6.0ms)
  Rendered mailer/_issue.text.erb (1.9ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.3ms)
  Rendered mailer/_issue.html.erb (1.4ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (1.9ms)
  Rendered mailer/_issue.text.erb (4.1ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (6.5ms)
  Rendered mailer/_issue.html.erb (1.4ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (5.4ms)
  Rendered mailer/_issue.text.erb (1.9ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.2ms)
  Rendered mailer/_issue.html.erb (1.5ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (1.9ms)
  Rendered mailer/_issue.text.erb (3.8ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (6.5ms)
  Rendered mailer/_issue.html.erb (1.5ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (5.6ms)
Redirected to http://e-mxj90101m1-2.cvgedelca.com.ve/issues/31
Completed 302 Found in 680ms (ActiveRecord: 134.4ms)
Started GET "/issues/31" for 10.2.201.10 at 2016-06-01 10:25:41 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"31"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (4.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (1.2ms)
  Rendered issue_relations/_form.html.erb (1.4ms)
  Rendered issues/_relations.html.erb (5.9ms)
  Rendered issues/_history.html.erb (11.5ms)
  Rendered issues/_action_menu.html.erb (3.6ms)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (5.7ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (5.8ms)
  Rendered issues/_form.html.erb (19.7ms)
  Rendered attachments/_form.html.erb (2.3ms)
  Rendered issues/_edit.html.erb (30.6ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (2.2ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.5ms)
  Rendered issues/_sidebar.html.erb (5.8ms)
  Rendered watchers/_watchers.html.erb (3.0ms)
  Rendered issues/show.html.erb within layouts/base (106.4ms)
Completed 200 OK in 286ms (Views: 109.6ms | ActiveRecord: 136.4ms)
Started GET "/issues/32" for 10.2.201.10 at 2016-06-01 10:25:46 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"32"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.2ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (1.5ms)
  Rendered issue_relations/_form.html.erb (1.4ms)
  Rendered issues/_relations.html.erb (5.7ms)
  Rendered issues/_history.html.erb (10.1ms)
  Rendered issues/_action_menu.html.erb (2.5ms)
  Rendered issues/_form_custom_fields.html.erb (0.1ms)
  Rendered issues/_attributes.html.erb (9.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.5ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (9.3ms)
  Rendered issues/_form.html.erb (26.7ms)
  Rendered attachments/_form.html.erb (2.5ms)
  Rendered issues/_edit.html.erb (38.7ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (2.0ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (5.4ms)
  Rendered watchers/_watchers.html.erb (2.9ms)
  Rendered issues/show.html.erb within layouts/base (101.1ms)
Completed 200 OK in 167ms (Views: 108.4ms | ActiveRecord: 21.6ms)
Started GET "/projects/contrato-265/issues/gantt" for 10.2.201.10 at 2016-06-01 10:26:06 -0400
Processing by GanttsController#show as HTML
  Parameters: {"project_id"=>"contrato-265"}
  Current user: plarredondo (id=6)
  Rendered queries/_filters.html.erb (17.6ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (1.9ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.5ms)
  Rendered issues/_sidebar.html.erb (4.8ms)
  Rendered gantts/show.html.erb within layouts/base (109.5ms)
Completed 200 OK in 163ms (Views: 114.5ms | ActiveRecord: 18.9ms)
Started GET "/issues/31" for 10.2.201.10 at 2016-06-01 10:26:28 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"31"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.4ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (1.1ms)
  Rendered issue_relations/_form.html.erb (1.3ms)
  Rendered issues/_relations.html.erb (5.0ms)
  Rendered issues/_history.html.erb (8.3ms)
  Rendered issues/_action_menu.html.erb (3.1ms)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (5.7ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.9ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (3.7ms)
  Rendered issues/_form.html.erb (16.4ms)
  Rendered attachments/_form.html.erb (1.9ms)
  Rendered issues/_edit.html.erb (25.8ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (1.8ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (4.7ms)
  Rendered watchers/_watchers.html.erb (2.5ms)
  Rendered issues/show.html.erb within layouts/base (87.9ms)
Completed 200 OK in 149ms (Views: 96.6ms | ActiveRecord: 16.0ms)
Started GET "/projects/contrato-265/issues/31/copy" for 10.2.201.10 at 2016-06-01 10:26:34 -0400
Processing by IssuesController#new as HTML
  Parameters: {"project_id"=>"contrato-265", "copy_from"=>"31"}
  Current user: plarredondo (id=6)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (8.5ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.1ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.8ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (3.9ms)
  Rendered issues/_form.html.erb (20.0ms)
  Rendered attachments/_form.html.erb (1.7ms)
  Rendered issues/new.html.erb within layouts/base (27.8ms)
Completed 200 OK in 76ms (Views: 42.4ms | ActiveRecord: 11.3ms)
Started POST "/projects/contrato-265/issues" for 10.2.201.10 at 2016-06-01 10:27:12 -0400
Processing by IssuesController#create as HTML
  Parameters: {"utf8"=>"✓", "authenticity_token"=>"cHm+B7hdqakzbxbE9RAwDzxILUSw7Rg8OvoxCAmgIgo+ChlqeDsoe4KFZh4BAbY/UKIKzUbrc2QueECJpQF6tA==", "copy_from"=>"31", "form_update_triggered_by"=>"", "issue"=>{"is_private"=>"0", "project_id"=>"2", "tracker_id"=>"1", "subject"=>"Tableros de Comunicaciones", "description"=>"Trabajos asociados a los tableros de comunicaciones Fibra Optica", "status_id"=>"2", "priority_id"=>"3", "assigned_to_id"=>"6", "parent_issue_id"=>"10", "start_date"=>"2013-10-16", "due_date"=>"2016-08-21", "estimated_hours"=>""}, "link_copy"=>"1", "copy_subtasks"=>"1", "commit"=>"Crear", "project_id"=>"contrato-265"}
  Current user: plarredondo (id=6)
  Rendered mailer/_issue.text.erb (2.2ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.8ms)
  Rendered mailer/_issue.html.erb (2.2ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (2.6ms)
  Rendered mailer/_issue.text.erb (4.7ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (7.9ms)
  Rendered mailer/_issue.html.erb (1.9ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (7.1ms)
  Rendered mailer/_issue.text.erb (1.9ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.2ms)
  Rendered mailer/_issue.html.erb (1.7ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (2.0ms)
  Rendered mailer/_issue.text.erb (3.7ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (6.5ms)
  Rendered mailer/_issue.html.erb (1.8ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (5.7ms)
  Rendered mailer/_issue.text.erb (1.8ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.2ms)
  Rendered mailer/_issue.html.erb (2.0ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (2.5ms)
  Rendered mailer/_issue.text.erb (26.4ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (30.5ms)
  Rendered mailer/_issue.html.erb (1.6ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (6.0ms)
  Rendered mailer/_issue.text.erb (1.7ms)
  Rendered mailer/issue_add.text.erb within layouts/mailer (2.2ms)
  Rendered mailer/_issue.html.erb (1.8ms)
  Rendered mailer/issue_add.html.erb within layouts/mailer (2.2ms)
  Rendered mailer/_issue.text.erb (3.7ms)
  Rendered mailer/issue_edit.text.erb within layouts/mailer (7.0ms)
  Rendered mailer/_issue.html.erb (1.6ms)
  Rendered mailer/issue_edit.html.erb within layouts/mailer (6.1ms)
Redirected to http://e-mxj90101m1-2.cvgedelca.com.ve/issues/35
Completed 302 Found in 650ms (ActiveRecord: 107.4ms)
Started GET "/issues/35" for 10.2.201.10 at 2016-06-01 10:27:13 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"35"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.7ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (1.2ms)
  Rendered issue_relations/_form.html.erb (1.3ms)
  Rendered issues/_relations.html.erb (5.0ms)
  Rendered issues/_history.html.erb (9.2ms)
  Rendered issues/_action_menu.html.erb (2.9ms)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (5.6ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (4.2ms)
  Rendered issues/_form.html.erb (17.0ms)
  Rendered attachments/_form.html.erb (1.9ms)
  Rendered issues/_edit.html.erb (27.4ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (1.8ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (5.1ms)
  Rendered watchers/_watchers.html.erb (2.8ms)
  Rendered issues/show.html.erb within layouts/base (94.5ms)
Completed 200 OK in 156ms (Views: 98.7ms | ActiveRecord: 23.3ms)
Started GET "/issues/36" for 10.2.201.10 at 2016-06-01 10:28:09 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"36"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.5ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (3.4ms)
  Rendered issue_relations/_form.html.erb (2.0ms)
  Rendered issues/_relations.html.erb (7.6ms)
  Rendered issues/_history.html.erb (10.7ms)
  Rendered issues/_action_menu.html.erb (2.5ms)
  Rendered issues/_form_custom_fields.html.erb (0.0ms)
  Rendered issues/_attributes.html.erb (7.4ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.9ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (4.2ms)
  Rendered issues/_form.html.erb (19.2ms)
  Rendered attachments/_form.html.erb (1.8ms)
  Rendered issues/_edit.html.erb (29.2ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (2.0ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.4ms)
  Rendered issues/_sidebar.html.erb (5.2ms)
  Rendered watchers/_watchers.html.erb (2.9ms)
  Rendered issues/show.html.erb within layouts/base (98.4ms)
Completed 200 OK in 162ms (Views: 104.6ms | ActiveRecord: 23.9ms)
Started PATCH "/issues/36" for 10.2.201.10 at 2016-06-01 10:28:57 -0400
Processing by IssuesController#update as HTML
  Parameters: {"utf8"=>"✓", "authenticity_token"=>"HbNIZ+sD6MDDRJMlwDX58xfDgs3nYecraZM9nC53ZM9TwO8KK2VpEnKu4/80JH/DeymlRBFnjHN9EUwdgtY8cQ==", "form_update_triggered_by"=>"", "issue"=>{"is_private"=>"0", "project_id"=>"2", "tracker_id"=>"2", "subject"=>"Transporte a Obra", "description"=>"Transporte a obra del tablero. Se refiere a la liberacion de las aduanas y llegada a almacenes del proyecto Tocoma", "status_id"=>"2", "priority_id"=>"1", "assigned_to_id"=>"6", "parent_issue_id"=>"35", "start_date"=>"2013-10-16", "due_date"=>"2015-11-15", "estimated_hours"=>"", "checklists_attributes"=>{"0"=>{"is_done"=>"0", "subject"=>"Recepcion AIFPT-A", "_destroy"=>"false", "position"=>"1", "id"=>""}, "1464791322753s"=>{"is_done"=>"0", "subject"=>"Recepcion AIFCG-A", "_destroy"=>"false", "position"=>"1", "id"=>""}}, "notes"=>"", "private_notes"=>"0", "lock_version"=>"2"}, "time_entry"=>{"hours"=>"", "activity_id"=>"", "comments"=>""}, "last_journal_id"=>"63", "commit"=>"Aceptar", "id"=>"36"}
  Current user: plarredondo (id=6)
Redirected to http://e-mxj90101m1-2.cvgedelca.com.ve/issues/36
Completed 302 Found in 150ms (ActiveRecord: 76.4ms)
Started GET "/issues/36" for 10.2.201.10 at 2016-06-01 10:28:57 -0400
Processing by IssuesController#show as HTML
  Parameters: {"id"=>"36"}
  Current user: plarredondo (id=6)
  Rendered issues/_action_menu.html.erb (3.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points.html.erb (0.1ms)
  Rendered plugins/redmine_checklists/app/views/checklists/_checklist_item.html.erb (0.8ms)
  Rendered plugins/redmine_checklists/app/views/checklists/_checklist_item.html.erb (0.5ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist.html.erb (4.8ms)
  Rendered issue_relations/_form.html.erb (2.1ms)
  Rendered issues/_relations.html.erb (9.5ms)
  Rendered issues/_history.html.erb (10.6ms)
  Rendered issues/_action_menu.html.erb (2.8ms)
  Rendered issues/_form_custom_fields.html.erb (0.1ms)
  Rendered issues/_attributes.html.erb (7.1ms)
  Rendered plugins/redmine_agile/app/views/issues/_issue_story_points_form.html.erb (0.0ms)
  Rendered plugins/redmine_agile/app/views/issues/_agile_data_fields.html.erb (0.2ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (1.0ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.9ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.8ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_fields.html.erb (0.7ms)
  Rendered plugins/redmine_checklists/app/views/issues/_checklist_form.html.erb (5.1ms)
  Rendered issues/_form.html.erb (20.0ms)
  Rendered attachments/_form.html.erb (1.8ms)
  Rendered issues/_edit.html.erb (29.9ms)
  Rendered plugins/redmine_agile/app/views/agile_boards/_issues_sidebar.html.erb (2.1ms)
  Rendered plugins/redmine_agile/app/views/agile_charts/_agile_charts.html.erb (0.7ms)
  Rendered issues/_sidebar.html.erb (5.6ms)
